Time,Epoch,Fp1,FP2,F3,Fz,F4,T7,C3,Cz,C4,T8,P3,Pz,P4,PO7,PO8,Oz,Event Id,Event Date,Event Duration
1.655999994,51,17.64220781,57.31761428,-48.01796636,-30.72592287,-57.95836659,-27.64472862,-25.25159526,-26.59823759,-27.19916163,-29.23720025,-30.42507806,-20.71135616,-18.72509645,-43.29131722,-2.142412128,-34.62686741,,,
1.659999994,51,13.39284329,55.50318065,-52.38484143,-37.99447029,-64.47321823,-33.12780045,-28.31253938,-28.64959546,-28.51881723,-29.36026885,-35.85464645,-23.17805062,-22.56693239,-46.87764614,0.130627473,-37.43936803,,,
1.663999994,52,10.73342403,54.91116231,-54.79269931,-45.66560549,-70.52943856,-36.25007079,-29.24132509,-28.0965901,-27.96260806,-27.32195707,-41.59408644,-24.85827657,-24.96785814,-51.84754391,2.650131754,-39.91857315,,,
1.667999994,52,9.446285655,55.86732592,-55.03126403,-51.50992362,-74.85070071,-37.2519805,-28.93448968,-25.95079841,-26.35455517,-23.9778243,-46.31072115,-25.70810731,-25.63199907,-57.14085158,4.221300195,-42.02906641,,,
1.671999994,52,9.242489801,57.99005194,-53.65639251,-54.30040164,-76.66672919,-37.05366786,-28.37711621,-23.38558393,-24.83868109,-20.7685391,-49.41217666,-26.27408608,-25.16668925,-61.74993793,4.270558515,-43.7945344,,,
1.675999994,52,9.739586208,60.82707854,-51.73681169,-54.64149176,-76.2135873,-36.5299503,-28.32288936,-21.39545561,-24.43855711,-19.07842444,-51.43037759,-27.57430441,-24.94724795,-65.14554062,3.134914956,-45.32607515,,,
1.679999994,52,10.54875331,64.26546575,-50.39575569,-54.29941044,-74.4379218,-36.0875644,-29.18866786,-20.66938443,-25.63706501,-19.33835182,-53.36373064,-30.37442113,-26.1994567,-67.20061116,1.622773727,-46.6032326,,,
1.683999994,52,11.40099711,68.1020426,-50.37022025,-54.74312207,-72.22332912,-35.66172266,-30.97205808,-21.37536997,-28.05940646,-20.53338346,-55.66837336,-34.46817472,-29.00796114,-67.95865293,0.39214748,-47.30240632,,,
1.687999994,52,12.09291894,71.5139959,-51.65401571,-56.21129326,-69.91664108,-34.95580186,-33.23350697,-23.04404163,-30.55269687,-20.8151461,-57.87925122,-38.61825857,-32.14029215,-67.51853304,-0.343207575,-46.96966086,,,
1.691999994,52,12.36739721,73.29382976,-53.35923373,-57.85950481,-67.46871449,-33.61195841,-35.32653931,-24.9182991,-31.87446699,-19.00673713,-59.0478971,-41.22070317,-33.88473245,-65.96781011,-0.775222421,-45.35036397,,,
1.695999994,53,12.13169559,72.69844665,-54.02358862,-58.58314451,-64.84299042,-31.20399131,-36.7723595,-26.53199088,-31.55844476,-15.72392054,-58.47872597,-41.24490199,-33.27695837,-63.35192707,-1.281979297,-42.57358454,,,
1.699999994,53,11.86881966,70.05344216,-52.32892228,-57.81215291,-62.16831352,-27.25914112,-37.39542677,-27.8352447,-30.11481475,-12.98763025,-56.20397049,-38.85051536,-30.75367064,-59.81750129,-2.103366507,-39.15481036,,,
1.703999994,53,12.56679539,66.46917668,-47.80176432,-55.84029241,-59.49686221,-21.52210769,-37.0869413,-28.70451039,-28.34115507,-12.6008329,-52.95958083,-35.27105501,-27.70168996,-55.86291101,-3.088780065,-35.81686487,,,
1.707999994,53,15.01935129,62.87169242,-41.03839898,-53.67010751,-56.54390988,-14.39251643,-35.57064232,-28.51282314,-26.51493398,-14.72885606,-49.78955922,-32.07543437,-25.374882,-52.39511355,-3.748511554,-33.11112621,,,
1.711999994,53,19.17948039,59.27938377,-33.35480836,-52.56420924,-52.8047997,-7.177131563,-32.58782854,-26.43385218,-24.31320146,-17.84964387,-47.58997937,-30.387073,-24.22530013,-50.40999951,-3.604904188,-31.14416414,,,
1.715999994,53,24.18852683,55.00220722,-26.11513375,-53.41163574,-47.90956945,-1.741210968,-28.36289969,-22.27215874,-21.40298035,-19.92245933,-46.76675837,-30.51223939,-24.06231522,-50.3989013,-2.593021207,-29.75148304,,,
1.719999994,53,28.97727165,49.39933759,-20.10235467,-56.03462456,-41.7791276,0.455310875,-23.7406441,-16.92516526,-17.9293947,-19.65406913,-47.00211806,-31.93062796,-24.45286028,-51.83841906,-1.234862961,-28.79947757,,,
1.723999994,53,32.86837928,42.33999652,-15.24209709,-58.91964805,-34.55358919,-0.697177624,-19.68001054,-11.92599547,-14.40606819,-16.95331897,-47.2475596,-33.48337772,-24.79700162,-53.25355644,-0.412105139,-28.05079412,,,
1.727999994,54,35.75171696,34.0684868,-10.88224115,-59.92287872,-26.63520606,-3.824068872,-16.62304845,-8.532430137,-11.34721513,-12.58077924,-46.18362302,-33.84159868,-24.32628699,-53.03032881,-0.815431104,-26.84844174,,,
1.731999994,54,37.8472829,24.82539824,-6.543432281,-57.68203431,-18.83297126,-6.905595118,-14.51371112,-7.252341008,-9.217856521,-7.570813198,-43.03461822,-32.22486736,-22.46210919,-50.44466265,-2.48309345,-24.36175943,,,
1.735999994,54,39.34059781,14.63656509,-2.545587162,-52.58884514,-12.1743381,-8.447123294,-13.33973148,-7.939924605,-8.550322999,-2.842382372,-38.14596082,-28.87055913,-19.28683345,-46.07413019,-4.799467434,-20.30596921,,,
1.739999994,54,40.11117002,3.4020101,0.221101143,-46.45426505,-7.284011127,-8.128913921,-13.25281109,-9.874194226,-9.594972018,1.009442238,-32.80255235,-24.76059715,-15.51188055,-41.28766922,-6.89708538,-15.26298615,,,
1.743999994,54,39.65855721,-8.839193062,1.296670085,-41.12462879,-3.801250521,-6.607544005,-13.97684976,-11.72060174,-11.63150329,3.903762244,-28.32245483,-20.77896325,-11.859512,-37.24283022,-8.176162618,-10.25430493,,,
1.747999994,54,37.35577458,-21.65629526,1.375039289,-37.07870026,-0.292434383,-4.813795259,-14.37526546,-11.9195666,-12.90133409,6.403361615,-25.00784663,-17.02063957,-8.431982998,-34.08956122,-8.682731029,-6.074079006,,,
1.751999994,54,33.03367188,-34.10761526,1.955833778,-33.01199784,5.237058923,-3.226875146,-12.91778011,-9.500053907,-11.55148628,9.502292847,-21.77748369,-12.82048775,-4.653021481,-30.87931825,-9.056880143,-2.885961314,,,
1.755999994,54,27.49654849,-44.92248586,4.298611217,-26.805098,14.3291821,-1.401275009,-8.695082765,-4.548467911,-6.810068042,13.95806789,-16.95297164,-7.461283567,0.140564925,-26.27823014,-9.943718927,-0.213866826,,,
1.759999994,55,22.46581463,-53.10757924,8.625764576,-17.29627909,26.9440147,1.893465196,-2.075566799,2.056807609,0.543826204,19.58125816,-9.697184332,-0.999538837,5.918668304,-19.70004961,-11.3206879,2.624437988,,,
1.763999994,55,19.93402371,-58.59668292,14.08846026,-5.499428712,41.04824061,7.679516537,5.529405299,9.184405712,8.608193504,25.11350083,-0.854116653,5.459515078,11.67309324,-12.01240715,-12.42023026,5.835326804,,,
1.767999994,55,21.3102453,-62.20389705,19.37600764,5.811619735,53.57084486,15.6217716,12.55749774,15.7623809,15.29610366,28.86281223,7.594097293,10.31407591,15.97412718,-5.036264331,-12.34529871,8.896433707,,,
1.771999994,55,26.68972791,-64.78224459,23.52089774,13.88095671,62.21856717,23.92427521,18.10450304,20.93936013,19.26018124,29.6335709,13.91767808,12.45141218,17.94907457,-0.086433919,-10.78047226,11.15839334,,,
1.775999994,55,34.5667876,-66.52746557,26.36476409,17.63531529,66.66308576,30.40495973,22.09888034,24.30593468,20.33226809,27.31596346,17.59391123,11.86366833,17.77925448,3.043659235,-8.198808749,12.6495307,,,
1.779999994,55,42.29986103,-67.29978092,28.35470208,17.92478788,68.13068615,33.66751349,24.88112822,25.95659346,19.27267866,22.82190345,19.09118685,9.37076228,16.23657045,5.554388974,-5.506435606,14.0362755,,,
1.783999994,55,47.1648967,-67.50698385,29.93022699,16.46100453,68.03744193,33.5421577,26.63487122,26.14885387,17.1214558,17.54911147,18.97017855,5.770281581,13.80980585,8.195795347,-3.51357922,15.74033516,,,
1.787999994,55,47.37034883,-68.25446762,31.19442639,14.72046008,67.13578659,30.91015433,27.21026215,24.97120453,14.71827378,12.82386446,17.41706225,1.334651345,10.44031224,10.51921634,-2.626080941,17.28571164,,,
1.791999994,56,42.64114596,-70.42163704,32.15148338,13.65629984,65.73599404,27.2505741,26.58671719,22.584495,12.65333175,9.599910033,14.64309096,-3.843702301,6.137191143,11.45823558,-2.824926282,17.62415654,,,
1.795999994,56,34.36454593,-73.77211799,33.00654313,13.87622627,64.27173241,23.93680031,25.47526187,19.71674406,11.40450022,8.351206236,11.43100769,-9.187197721,1.671986464,10.46716422,-3.762468006,16.0995733,,,
1.799999994,56,25.15900199,-77.10418389,34.00411322,15.66697827,63.4019059,21.45915605,25.14830791,17.53856734,11.29658981,8.995114984,8.970450705,-13.54125006,-1.525300009,8.227054655,-4.907998561,13.15906585,,,
1.803999994,56,17.72683092,-79.15350431,35.03139318,18.87500539,63.65981499,19.24910802,26.40529175,16.85117779,12.2722055,10.84748099,8.082652628,-15.83631839,-2.24400854,6.442524211,-5.797815183,10.17984165,,,
1.807999994,56,13.53371278,-79.35246889,35.55912322,22.9473991,65.07578891,16.46092504,28.76601598,17.49688625,13.83742816,12.80247791,8.623801574,-15.85967719,-0.349600107,6.748044148,-6.271262272,8.522502499,,,
1.811999994,56,12.27563571,-78.01198521,34.97637886,27.12510615,66.99994101,12.90932031,30.78940268,18.58391437,15.39314708,13.87941241,9.537481778,-14.48552994,3.079166621,9.361940793,-6.456537813,8.588029708,,,
1.815999994,56,12.46041278,-75.98306292,32.93514042,30.62096872,68.23515191,9.103203632,31.11736906,19.11747311,16.61788042,13.89332388,9.4182564,-13.25658012,6.373907617,12.58723199,-6.537478991,9.599637004,,,
1.819999994,56,12.52799626,-74.04763912,29.55494262,32.79818868,67.60899873,5.578336203,29.28130656,18.42961188,17.46325275,13.6532423,7.259557498,-13.58651471,8.171375908,13.75721892,-6.586845215,10.14429566,,,
1.823999994,57,11.70877054,-72.5051274,25.54679431,33.37988415,64.76381414,2.612092324,25.86249432,16.35438024,17.87783335,14.34816052,3.052542905,-15.98678938,7.999421718,10.99189431,-6.591423853,8.988058078,,,
1.827999994,57,10.1880914,-71.30681263,22.10232324,32.54899433,60.52460612,0.589475678,22.15753227,13.34123344,17.73646474,16.57738698,-2.134343696,-19.76677763,6.282943861,4.431516996,-6.527421875,5.680069303,,,
1.831999994,57,8.65737553,-70.39845623,20.43773865,30.89348908,56.48858919,0.218939887,19.62218537,10.44237409,17.10097169,19.88921754,-6.688237868,-23.40127753,3.971829222,-3.884157167,-6.386977523,0.716460296,,,
1.835999994,57,7.716639437,-69.65134091,21.31924564,29.36543209,54.19041322,2.112055309,19.35503615,8.967035071,16.45361928,23.14566905,-9.177022971,-25.26660425,2.181828283,-11.21806448,-6.227542409,-4.696487072,,,
1.839999994,57,7.570680403,-68.48492145,24.90213254,29.21922542,54.38727498,6.234405867,21.76993849,9.842512591,16.55046166,25.25442576,-8.806949582,-24.2959292,1.926040843,-15.48336537,-6.234763376,-9.111316347,,,
1.843999994,57,8.02946181,-65.86638654,30.72565959,31.57453334,56.69318154,11.81305492,26.41971807,13.04610531,17.92599201,25.6801744,-5.634130968,-20.38880001,3.718832552,-16.02191198,-6.612937233,-11.42797341,,,
1.847999994,57,8.594818626,-60.91073653,37.64287233,36.6030418,59.67722365,17.57311242,32.0037012,17.51578379,20.4547477,24.51904266,-0.695851123,-14.53068708,7.141288626,-13.69434121,-7.30052657,-11.43231741,,,
1.851999994,57,8.64252314,-53.6330964,43.91963438,43.04785102,61.54093416,22.0258403,36.79793053,21.65745429,23.39892513,22.25561281,4.166381955,-8.432622223,10.90338291,-10.40822134,-7.875278642,-9.887607813,,,
1.855999994,58,7.75108411,-45.33179061,47.77101599,48.68327512,61.07589652,23.99305881,39.46760631,24.13870541,25.89509406,19.43798079,7.04404639,-3.691057129,13.60119073,-8.211262046,-7.878186761,-7.979327669,,,
1.859999994,58,5.942828727,-38.21172247,48.08673542,51.41199307,58.19048286,23.36494145,39.65416969,24.45111137,27.37407776,16.45030227,6.880237528,-0.985822969,14.55375719,-8.323597369,-7.211434354,-6.575112843,,,
1.863999994,58,3.608149214,-34.11254981,44.90156039,50.2199244,53.66598637,21.34516315,37.88007686,22.97954559,27.63857019,13.46497791,3.888709933,0.117877492,14.01789997,-10.6857084,-6.140119328,-5.92548618,,,
1.867999994,58,1.191778324,-33.09784952,39.46582666,45.59198723,48.58129725,19.69242279,35.12195249,20.72804548,26.87283253,10.5796346,-0.680696763,0.778966417,12.8279066,-14.199616,-4.975685845,-5.808373334,,,
1.871999994,58,-1.08114496,-33.3465632,33.91179567,39.39157736,43.97951977,19.61124274,32.59037677,18.91371527,25.78886077,8.014457273,-5.048288669,2.335119451,11.97786415,-17.29723532,-3.894625558,-5.686269787,,,
1.875999993,58,-3.180520374,-32.70393226,30.43582499,34.15683774,40.7383195,21.17426756,31.53903218,18.46388926,25.53194891,6.142121207,-7.447900607,5.831690258,12.3366628,-18.5433326,-3.04166898,-4.793648053,,,
1.879999994,58,-5.035610238,-30.30062785,30.20788062,31.87186266,39.25897738,23.40293625,32.62684323,19.51578852,26.97155245,5.271433093,-6.769811409,11.5659444,14.30833789,-17.22537314,-2.647988061,-2.457140768,,,
1.883999994,58,-6.526320165,-26.59488109,32.75200566,32.88084209,39.07971931,24.83268944,35.16930014,21.26561163,29.85478349,5.393476514,-3.10235617,18.78100456,17.49782506,-13.63547445,-2.943887058,1.40916876,,,
1.887999994,59,-7.745855459,-22.23421721,36.38626701,35.83174629,38.96392982,24.43334087,37.27417298,22.41688902,32.77551228,6.12919853,2.33417567,25.87966459,20.78806689,-8.713522528,-3.941544997,6.164126422,,,
1.891999994,59,-8.97929169,-17.36512249,39.34035553,38.65826031,37.51444992,22.3099486,37.06846923,21.94147956,34.11534799,6.894041018,7.89883939,31.15116912,22.91967093,-3.407074672,-5.301305587,10.80889064,,,
1.895999993,59,-10.30463013,-11.9894275,40.55420203,39.66084949,33.6958254,19.46355898,33.91302644,19.51062846,33.03050883,7.155287765,12.26375923,33.45841119,23.09288226,1.592439671,-6.435616817,14.39056902,,,
1.899999993,59,-11.50279415,-6.55458091,39.69114042,38.0017817,26.95882166,16.86454271,28.54554853,15.32286639,29.6738018,6.650035702,14.73805392,32.48461281,21.18511511,5.772127613,-6.810344465,16.20264011,,,
1.903999993,59,-12.48373184,-1.968252391,36.82102974,33.78969214,17.37007091,14.90716517,22.35553218,9.759412923,24.83290645,5.454496238,15.37277269,28.71994946,17.72537684,8.913836325,-6.200282264,16.0798048,,,
1.907999993,59,-13.5263166,0.937444601,32.37309034,28.03415417,5.944939823,13.63921158,16.66818831,3.386549462,19.53282571,3.888963842,15.0184826,23.41673087,13.84050904,11.41075513,-4.700959616,14.76166876,,,
1.911999994,59,-14.93605913,1.991388759,27.30411434,22.28484159,-5.366744513,13.0888353,12.43952174,-2.819095699,14.70917531,2.366526379,15.08086493,18.31946776,10.97441493,14.1937311,-2.552757903,13.74308839,,,
1.915999993,59,-16.61634859,1.848307484,22.95527533,17.87758287,-14.45917551,13.17475116,10.19280448,-7.573997269,10.8944845,1.313664572,16.84788423,15.01499916,10.22954294,18.06046309,0.019166327,14.46315711,,,
1.919999993,60,-18.07452404,1.55843567,20.4065408,15.32235201,-20.08821775,13.52771346,9.973870773,-9.898664779,8.120640764,1.176084503,20.81647783,14.28201441,11.77804764,23.02681036,2.790234076,17.50485765,,,
1.923999993,60,-18.76361044,1.839797292,19.80279408,14.36236283,-22.30125674,13.62696337,11.26928992,-9.77750525,6.127293834,2.352304095,26.52125274,15.91568066,14.89830628,28.36771006,5.372757872,22.39347448,,,
1.927999993,60,-18.4408007,2.64717054,20.23321257,14.44599626,-22.16430399,13.07416047,12.97250293,-8.303003669,4.561751539,4.894326018,32.85029472,18.97943923,18.50315593,33.21038919,7.169812335,27.8992587,,,
1.931999993,60,-17.43524105,3.405407611,20.24922836,14.97109387,-21.22676592,11.66071629,13.58806634,-7.201949982,2.965176841,8.147328059,38.50852509,22.1630674,21.57940265,37.00523614,7.67669371,32.52700184,,,
1.935999993,60,-16.6779608,3.734282447,18.70788223,15.25598797,-20.93195798,9.306624032,11.82746165,-8.019135861,0.838102577,10.8157513,42.48555301,24.21710874,23.37060124,39.56634554,6.937030259,35.09647465,,,
1.939999993,60,-17.19960894,4.041059585,15.51482113,14.71708337,-21.96294386,6.173105137,7.427423402,-11.24585041,-1.943007114,11.68413641,44.51282912,24.55434444,23.58252098,40.96605459,5.680779678,35.33360877,,,
1.943999993,60,-19.28223266,5.329143205,11.73729553,13.32416644,-23.86017155,2.892288058,1.567768276,-15.79139262,-4.729254701,10.5326755,45.25250611,23.71375322,22.62307258,41.55431576,4.932101225,34.1472015,,,
1.947999993,60,-22.12748749,8.24708349,8.807241522,11.79115442,-25.39985003,0.525415686,-3.690422838,-19.37947028,-6.365523017,8.455734804,45.91495106,23.16031923,21.50086777,41.95055448,5.367997363,33.25977469,,,
1.951999993,61,-24.56076412,12.3151734,7.419369899,11.15114859,-25.56153716,0.127094565,-6.656722658,-19.90589873,-6.061129216,7.234564908,47.49202924,24.4020953,21.28149547,42.78219664,6.936875813,34.33334605,,,
1.955999993,61,-26.1255077,16.20792472,7.174459883,12.05794128,-24.25919283,2.209703592,-6.924405991,-16.78738129,-4.023630973,8.163344955,50.19832115,28.08380431,22.4957817,44.2959283,9.023174053,38.12674891,,,
1.959999993,61,-27.39694292,18.76630049,7.116548437,14.33234079,-22.36013839,6.338123275,-5.387586218,-11.3008278,-1.326169635,11.04872197,53.38968161,33.63959852,24.79705816,46.08066487,10.97458996,43.97364291,,,
1.963999993,61,-29.13454151,19.61639771,6.29844611,16.85118007,-21.32869595,10.89628781,-3.764479229,-5.936126908,0.60600227,13.92143118,55.67656429,39.45111853,26.83473615,46.90780585,12.53311496,49.61442156,,,
1.967999993,61,-31.20294029,18.97989317,3.881177442,17.7538965,-22.86336717,13.30879478,-4.056359453,-3.361334617,0.415610899,13.75824947,55.13385128,43.3064172,26.52245819,44.81696462,13.85539015,51.81599676,,,
1.971999993,61,-32.56382399,17.34230441,-0.801751169,15.2302596,-28.29782635,11.12861546,-7.811514111,-5.323487485,-2.714032438,8.191514676,50.06727214,43.30374453,22.0830329,37.97327061,15.20134536,48.19472376,,,
1.975999993,61,-32.46860774,15.45385489,-7.894172433,8.803769372,-37.64549553,3.631826355,-15.22890417,-11.7734171,-8.467606698,-2.655991028,40.34930964,39.0646837,13.45993454,26.2487596,16.6525518,39.27151152,,,
1.979999993,61,-31.52641836,14.20772015,-16.78500981,0.032824362,-49.07431246,-7.385721115,-24.79382085,-20.83842369,-15.3255451,-15.788832,28.11928865,32.26127736,2.744589917,12.04918165,18.09602566,28.70414633,,,
1.983999993,62,-31.3219282,14.03576465,-26.31286595,-8.343774769,-59.63668759,-18.49943201,-33.9510456,-29.8411923,-21.40176099,-27.05261234,16.75630966,25.67392105,-7.039382428,-0.971387782,19.35172926,20.9748819,,,
1.987999993,62,-32.78455536,14.45905243,-35.07950668,-14.1491566,-66.7673072,-26.55952215,-40.34725648,-36.54074087,-25.43878337,-33.51985554,8.856772817,21.53410963,-13.67945747,-10.31716272,20.24382251,18.41653449,,,
1.991999993,62,-34.95447175,14.59209134,-41.64053199,-16.78576277,-69.30116689,-30.16838641,-42.79405908,-39.72805335,-27.05454701,-34.61020377,4.998061389,20.63162966,-16.52729918,-15.8198824,20.61994153,20.10977979,,,
1.995999993,62,-35.51980334,14.31653411,-44.91335549,-17.00388976,-67.58343095,-30.00117063,-41.59915022,-39.28494381,-26.42334962,-31.63377861,3.996773994,22.54263637,-16.12210068,-18.87832987,20.38069391,23.18331923,,,
1.999999993,62,-32.68588184,14.88972018,-44.86697313,-16.24571404,-63.12583221,-28.10873465,-38.27940765,-36.13973416,-24.07673012,-26.75585924,3.924326516,26.1372759,-13.59482788,-21.16752544,19.49184878,25.0087346,,,
2.003999993,62,-26.62678559,18.12506898,-42.74697611,-16.21498167,-58.07314473,-26.62375222,-34.69625953,-31.93713404,-20.85834183,-22.056309,2.992506538,29.78305218,-10.37137004,-23.99267949,17.98595954,24.63760824,,,
2.007999993,62,-19.34048151,24.69861762,-40.26113026,-18.4312258,-54.3640013,-26.50258617,-31.99450275,-28.16169717,-17.64821346,-18.73384527,0.084548147,31.57254481,-7.917137328,-28.07761082,16.01061406,22.85440661,,,
