bq,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2,1.2462,0.87798,0.3623,0.16995,2.245,0.94886,0.46755,0.53848,0.63233,0.88123,0.69647,0.42258,1.3828,0.52357,0.50746,1.0263,0.39862,1.581,1.527,1.3859,0.92923,1.2255,1.4901,0.96663,0.87594,1.4349,1.0389,1.1764,1.0739,1.0189,0.8294,1.2313,1.0495,1.0592,1.4192,1.1203,0.81502,1.3376,0.55286,1.1843,0.81161,1.1797,0.79045,0.86946,1.0172,1.3063,1.0074,0.86965,0.72131,0.89322,0.56432,0.65009,4.7905,2.2003,0.79458,2.1483,1.7595,1.3017,0.32354,0.19109,0.52181,0.64909,0.10959,0.17026
2,1.54,1.0056,0.16178,0.15116,2.055,0.7806,0.37174,0.70956,0.33697,0.75305,1.3771,0.42449,0.38169,0.95153,0.43207,0.8287,0.6285,2.142,0.9978,1.1818,1.0698,1.1283,1.225,1.0544,0.98263,1.2628,1.3274,1.2863,1.0923,1.151,0.99289,1.3373,1.2258,1.3026,1.5011,1.4076,1.0325,1.2592,0.46042,1.3245,0.78752,1.3493,0.76145,1.0162,1.1118,1.6336,1.1801,0.95611,1.2225,0.72884,0.74529,0.59893,4.4972,4.7675,3.4726,0.91717,4.0526,0.4647,0.29699,0.71996,0.50181,2.0828,0.070997,0.19841
2,1.882,0.85715,0.14063,0.13192,0.90563,0.53758,0.28748,0.69708,0.46655,0.29755,0.97875,0.49444,0.36577,1.1133,0.4528,0.42683,0.50204,2.7996,0.75481,1.4331,0.99357,1.1614,1.5888,1.2192,0.90019,1.4966,1.3115,1.3252,1.0279,1.4296,1.0302,1.3512,1.3673,1.1442,1.777,1.2907,0.93559,1.2898,0.63668,1.0589,0.78715,1.1536,0.63738,0.9817,1.0242,1.3234,1.0322,0.85104,1.1063,0.93105,0.66778,0.75386,2.8362,2.3996,3.579,0.59748,2.2569,0.49752,0.51045,1.4811,1.0506,4.0614,0.077398,0.10638
2,2.3207,0.70053,0.17862,0.13791,0.36634,0.56337,0.29227,0.84304,0.8288,0.23737,0.79701,1.7571,0.87785,2.4229,0.40149,0.48912,1.1207,2.5016,0.78524,1.3842,0.91326,0.98546,1.3595,0.85379,0.73948,1.4098,1.0718,1.2809,1.0546,1.0192,0.80877,1.2552,1.1331,1.1138,1.5151,1.3615,0.95173,1.2702,0.46151,1.0996,0.83175,1.0853,0.70753,0.96333,1.0638,1.4478,1.0474,0.82008,0.85419,0.76928,0.68158,0.67662,1.0805,0.76379,2.0344,1.1367,1.2584,0.56384,0.26603,0.65908,0.40839,5.9084,0.45205,0.1511
2,2.7382,0.32064,0.15431,0.14181,0.28917,0.63825,0.29502,0.59973,0.99986,0.2247,1.6024,3.0511,0.73554,1.9362,0.32677,0.5826,1.3713,2.7255,0.75717,1.3902,0.92098,1.1322,1.2975,0.91503,0.80664,1.1162,1.0888,1.2051,1.0356,1.0398,0.97918,1.1678,1.2608,1.1048,1.4125,1.32,0.94789,1.4093,0.46078,1.1093,0.7172,1.1165,0.62972,0.8097,1.0666,1.355,0.97959,0.87558,0.65617,0.85329,0.53033,0.54581,1.0359,0.43735,1.304,1.6849,0.47896,0.56685,0.39846,0.61484,0.31744,4.5794,0.67166,0.26407
2,3.0795,0.23475,0.1427,0.12672,0.37704,0.91117,0.30524,0.72729,0.74809,0.28215,2.8709,2.7174,0.94519,1.7114,0.49937,0.50298,1.2175,2.0255,1.3442,1.3095,0.92788,1.0838,1.2955,0.86576,0.92235,1.1532,1.2021,1.1372,1.0044,0.98678,0.85829,1.1312,1.3815,1.1197,1.4403,1.3041,0.91782,1.2354,0.48673,1.1026,0.76466,0.94634,0.65705,1.0214,0.9473,1.519,1.0487,1.0883,0.68592,0.68015,0.63947,0.64388,0.4411,0.28705,0.3865,2.1424,0.27274,0.67979,0.61498,1.0078,0.14499,2.3529,0.68727,0.29504
2,3.4615,0.21413,0.096677,0.14236,0.32229,0.37666,0.34252,0.46546,0.61474,0.36162,1.1477,2.287,1.1747,1.0331,0.3639,1.3853,2.0797,1.6538,1.8251,1.3875,0.89855,1.3921,1.4223,0.93977,0.90126,1.2132,1.0371,1.2621,0.99768,0.88854,1.0578,1.1172,1.2091,1.3677,1.3417,1.3145,0.85777,1.3213,0.51288,1.2071,0.83537,0.88417,0.80469,0.86164,1.219,1.2476,1.1573,0.94426,0.67411,0.76125,0.59519,0.56924,0.74041,0.41042,0.29311,1.4986,0.49571,0.29838,0.20904,0.88241,0.17664,2.7242,0.5837,0.2636
2,3.0413,0.34431,0.19819,0.2806,0.61448,0.24658,0.43411,0.87061,0.37162,0.40181,2.3385,3.0452,0.58649,0.73476,0.46197,0.79656,2.6068,1.0084,3.0266,1.3431,1.0562,1.0911,1.3064,1.0635,0.81798,1.0889,1.2217,1.1539,0.91615,0.90036,0.90387,1.0118,1.2239,1.0968,1.4039,1.3705,1.017,1.1968,0.48198,1.0292,0.84597,0.91055,0.84176,0.97271,1.0971,1.516,0.95237,0.9569,0.87413,0.6695,0.64723,0.53397,0.38374,1.8247,0.42555,1.2753,1.1029,0.39843,0.55575,0.98221,0.12493,1.7317,0.56236,0.19215
2,1.7536,0.51661,0.1873,0.34795,0.55306,0.43409,0.30326,1.054,0.6471,0.27606,0.87782,2.7961,0.47873,0.70886,1.2704,0.45165,2.8353,0.75524,3.9195,1.3725,0.95653,1.0489,1.4526,0.8603,0.81112,1.2313,1.1127,0.99547,1.0437,0.94123,0.93842,1.2112,1.2944,1.0751,1.3747,1.2917,0.96498,1.3909,0.41259,1.2313,0.80075,0.75048,0.71957,0.82195,1.0997,1.6505,1.1503,0.99051,0.77283,0.73453,0.73237,0.48407,1.1747,1.1797,0.76193,0.36038,1.1291,0.43456,0.19771,1.5467,0.18359,0.60512,0.43601,0.12458
2,1.1026,1.0572,0.15652,0.38302,0.44226,0.47842,0.31702,0.37595,0.44861,0.29032,0.72567,2.9791,0.84525,1.0237,1.2963,1.094,4.5172,0.78684,3.4892,1.2268,1.0414,1.0059,1.5866,0.72634,0.8905,1.0914,1.0836,1.1674,0.88018,1.1718,0.83432,1.124,1.3071,1.0886,1.4701,1.169,0.83662,1.4005,0.48306,1.2547,0.6745,0.96164,0.74268,0.93901,1.0148,1.3037,0.94267,1.1668,0.84173,0.7411,0.67895,0.56339,1.446,0.81966,0.35044,0.60457,1.2926,1.0635,0.38057,0.63229,0.13521,0.37733,0.41442,0.12023
2,1.2103,2.7396,0.15538,0.21016,0.6643,0.33527,0.42529,0.48046,0.28916,0.40733,0.87678,1.4777,0.54624,0.64915,1.998,4.3114,6.3736,0.77568,1.3819,1.4241,1.0673,0.93281,1.5469,0.87393,0.77774,1.1282,1.0154,1.2174,0.99766,0.94208,0.77764,1.1164,1.2481,0.93224,1.1871,1.1994,0.79463,1.3037,0.507,1.0944,0.7859,0.92145,0.78527,0.83506,1.0742,1.5615,0.80483,1.0625,0.69941,0.63723,0.68451,0.48826,1.8623,0.31272,1.3741,0.77383,0.82069,1.9803,1.7108,0.39801,0.10735,0.28002,0.39671,0.080546
2,1.0765,3.1542,0.72807,0.12254,0.77091,0.6845,0.56496,0.52652,0.37749,2.1266,0.68513,1.3404,1.2289,0.47107,1.6471,4.9312,11.784,1.1585,1.4525,1.2735,1.0108,1.377,1.7328,0.78511,0.74726,1.1545,1.0337,1.3303,0.94793,0.87333,0.85318,1.0515,1.2238,1.195,1.3144,1.3791,0.74714,1.3376,0.54884,1.1942,0.67541,1.2145,0.84822,0.88899,1.2263,1.297,1.149,1.0531,0.732,0.64709,0.62523,0.77984,2.0565,0.36533,1.7183,1.3569,1.4885,1.5352,3.3411,0.25266,0.26052,1.6632,0.47345,0.062228
2,1.1048,3.6272,1.0471,0.12392,0.26842,2.4058,1.1533,0.45574,0.37834,3.085,0.61691,0.85183,2.4194,0.79637,0.5078,3.6676,6.8504,1.8941,0.79555,1.5122,1.0458,1.28,1.532,0.84868,0.84954,0.99792,0.99803,1.3099,1.148,0.9188,0.92957,1.0752,1.4004,1.1143,1.4683,1.3985,0.84611,1.4193,0.50744,1.3123,0.81842,0.82863,0.81686,0.71831,1.1804,1.4073,1.0949,0.94678,0.79851,0.69725,0.64037,1.1319,0.90076,0.38203,0.97895,0.69408,0.25072,1.2403,4.2273,0.22113,0.51823,3.3101,0.3995,0.067222
2,1.4111,1.8378,1.1074,0.12965,0.40305,2.7832,1.166,0.43308,0.34712,2.4835,0.61776,0.45474,2.949,0.66936,0.50199,2.3507,5.9453,2.6424,1.5347,1.6706,0.92354,1.101,1.2347,0.83488,0.83501,1.2184,1.0433,1.3569,0.85673,0.96039,0.83598,1.2094,1.0845,1.033,1.2589,1.6205,0.87148,1.1978,0.51585,1.2375,0.85995,0.78308,0.68237,1.0083,1.4848,1.4497,0.92596,0.97063,0.76946,0.81965,0.70406,1.1828,0.61153,0.42089,0.66521,0.35692,0.29059,0.8371,4.3359,0.25203,0.24468,3.0387,1.0332,0.069686
2,1.2599,0.41552,1.5073,0.12319,0.56499,2.7869,0.91779,0.48807,0.54246,1.2407,1.3346,0.39606,2.4568,0.80514,0.65729,1.7812,5.3345,2.8704,2.7637,1.5521,0.92543,0.87168,1.5134,0.83711,1.1025,1.405,1.1141,1.2784,0.9647,1.1074,0.95851,1.3122,1.1546,1.0605,1.2748,1.5726,0.6988,1.3173,0.57429,1.0168,1.0029,0.91712,0.81568,0.86305,1.0857,1.4305,0.81577,0.88762,0.76618,0.76998,0.55993,1.3229,0.42129,1.0068,0.46664,0.84139,0.49034,0.65648,3.9704,0.23021,0.47097,2.2842,2.5655,0.074331
2,1.125,0.20277,1.6435,0.16214,0.57968,1.2319,0.6422,1.7756,0.5577,1.3664,0.8594,0.63513,1.2144,0.92787,1.2092,1.2576,2.1832,3.464,2.4223,1.2089,0.98711,0.9322,1.3809,0.77528,0.89091,1.5617,1.17,1.3025,0.95801,1.1888,0.98922,1.188,1.3296,1.1626,1.4881,1.5241,0.82092,1.3854,0.41103,1.132,0.99452,0.8626,0.81466,0.77083,1.2756,1.6624,1.0095,1.0163,0.76092,0.71675,0.72237,1.092,0.31319,2.3242,0.6317,2.1192,1.3531,0.87127,2.7742,0.21233,0.96107,1.2549,2.5053,0.08915
2,1.3152,0.14979,1.243,0.18367,0.66892,0.77453,0.57839,0.92005,0.50984,0.61597,1.7672,0.44563,0.67199,1.3705,0.33768,0.69802,1.626,2.1253,1.2497,1.3894,0.96775,0.88969,1.3712,0.9021,0.90583,1.1721,1.0321,1.0508,1.0066,0.88995,0.88545,1.1998,1.1818,1.1142,1.5291,1.3402,0.92374,1.1863,0.4605,1.0575,0.84747,0.96576,0.85588,0.8877,1.1774,1.4007,0.86004,1.0804,0.69228,0.82917,0.79606,1.2559,0.4299,2.2474,0.87121,1.5685,1.1654,0.59248,1.7719,0.25332,0.95787,0.64325,1.5591,0.18152
2,1.0278,0.35769,0.618,0.2551,2.2198,0.27165,0.2972,0.99907,0.44385,0.22574,1.488,0.63042,0.6774,1.0137,0.43959,0.73771,0.44641,2.2807,0.83156,1.3917,0.94469,0.86629,1.5244,0.8947,0.75966,0.98709,1.0094,1.2918,0.8935,0.91877,0.88151,1.2791,1.2172,1.0718,1.4931,1.4312,0.80252,1.3006,0.53172,1.0572,0.88597,0.95525,0.7311,0.88249,1.2088,1.4475,0.92413,0.96138,0.7492,0.6106,0.68792,0.78249,0.43394,2.0152,0.44664,1.5839,0.95171,0.43464,1.3223,0.29292,0.58863,0.46778,1.196,0.16869
2,0.53598,0.93284,0.43266,0.18217,4.3123,0.20596,0.32799,0.46777,0.38556,0.27196,0.85433,0.4628,1.2524,0.68274,0.56243,1.2508,0.45636,2.2424,1.4704,1.3615,1.0155,1.1224,1.3225,0.83391,0.91397,1.1949,1.0144,1.2293,0.98777,1.02,0.93583,1.201,1.2425,0.9916,1.4261,1.3248,0.82049,1.3077,0.47336,1.2274,0.90678,0.93254,0.69905,0.97238,1.093,1.4913,0.97874,0.89207,0.68413,0.65396,0.66296,0.59215,0.8027,1.0277,0.2906,1.4309,0.86613,0.99382,1.4413,0.18645,0.79873,0.31431,1.4689,0.051788
2,0.55147,0.70119,0.23582,0.21694,2.6314,0.18354,0.33107,0.52443,0.26331,0.26552,0.46223,0.5715,1.3518,0.44953,0.3199,0.45852,0.39641,0.78003,1.1638,1.021,1.0247,0.97057,1.5885,0.92636,0.87405,1.1738,1.152,1.1312,1.0722,1.0297,0.92335,1.2775,1.3244,0.90406,1.2326,1.5615,0.84848,1.2741,0.5488,1.156,0.81885,0.90407,0.89997,0.76345,1.254,1.3533,0.85853,1.0393,0.64365,0.72322,0.68505,0.7816,1.3607,0.54026,0.41425,0.9072,0.24885,0.81101,1.9114,0.20117,0.35814,0.25239,0.64044,0.069729
2,0.85148,1.5878,0.2119,0.38411,1.7558,0.2241,0.82762,0.61982,0.40962,0.38679,0.68939,0.79754,1.2921,1.7064,1.0485,2.4418,0.80881,2.8405,2.0951,1.1804,1.3654,1.3531,1.6318,0.85229,0.86167,1.4111,1.1146,1.268,1.1494,1.2082,0.93608,1.4861,1.3187,1.1435,1.7219,1.7757,0.93004,1.2187,0.54614,1.0857,0.82343,0.95962,0.78746,0.92409,1.3493,1.4077,1.0065,1.0445,0.97248,0.67033,1.0603,0.92836,2.8326,0.97481,1.1583,0.75805,1.0305,0.50101,1.3178,0.44058,0.66156,0.35361,0.56715,0.074282
2,0.5135,2.6048,0.11871,0.63876,2.1415,0.17217,0.63591,0.37142,0.41394,0.21324,0.59398,0.46706,0.69554,0.46266,1.1,0.63437,0.5011,0.8458,0.79022,1.2605,1.121,1.0286,1.625,0.91071,0.87669,1.0914,1.1599,1.2563,0.90497,1.1086,0.8332,1.1945,1.301,1.0506,1.637,1.3568,0.8656,1.3762,0.53276,1.0588,0.85311,0.82791,0.64635,0.94018,1.0293,1.572,1.2525,1.0336,0.66023,0.70157,0.81608,0.54812,2.2612,0.7902,0.89509,0.39526,0.41114,0.36834,0.97742,0.23701,0.74931,0.38986,0.45603,0.062484
2,0.9634,3.968,0.12007,1.6283,1.0126,0.30736,0.65438,0.87847,0.55725,0.28261,1.9456,1.0523,0.799,0.48769,1.9529,0.75072,0.74172,0.82279,1.2109,1.5215,1.2139,1.1446,1.4919,0.84018,0.8817,1.3463,1.2918,1.3357,1.0232,1.0101,0.83301,1.2354,1.2907,1.1091,1.4722,1.3015,0.90963,1.2488,0.47548,1.2001,0.90119,0.75849,0.65613,1.012,1.0816,1.5339,1.0104,0.94648,0.92843,0.72074,0.78591,0.59928,1.8913,1.8811,3.9117,0.75617,0.37889,0.44391,1.3037,0.25335,1.01,0.24149,0.28798,0.068745
2,1.1894,2.4976,0.11734,1.5737,0.94531,0.28956,0.4178,0.65347,0.49941,0.65563,3.745,1.2554,0.81199,0.43108,3.3346,0.51824,0.4303,0.76294,0.90229,1.3693,1.3026,1.0741,1.2638,0.68486,0.71459,1.0225,1.1962,1.5065,1.0008,0.9588,0.82803,1.2752,1.1849,1.0051,1.2695,1.3325,0.93725,1.4221,0.4146,1.1839,0.74125,0.86105,0.74469,0.73191,0.97667,1.4402,1.5052,0.80221,1.0541,0.71449,0.62092,0.51046,2.0406,2.1107,5.5093,1.3567,0.36708,0.33939,1.8035,0.24571,1.0038,0.25451,0.12735,0.045117
2,2.2207,2.0309,0.097795,2.0912,0.33571,0.2056,0.26637,0.34424,0.22879,0.18824,5.1365,0.30998,0.60778,0.40729,3.1502,0.39727,0.33322,1.1181,0.81564,1.2429,0.98698,0.89413,1.6115,0.7818,0.91742,1.2455,1.2436,1.2709,1.1987,1.1059,1.0173,1.1307,1.2146,1.0385,1.2921,1.5005,0.72463,1.2817,0.48065,1.1575,0.70225,0.98507,0.82694,0.86131,1.16,1.2541,1.0194,0.91344,1.0031,0.71885,0.87761,0.47396,2.3885,1.0226,3.7307,1.3886,0.26413,0.31636,1.6601,0.31493,0.39583,0.25149,0.052016,0.075445
2,1.7487,2.2492,0.558,1.6951,0.67883,0.61159,0.51993,1.2821,0.24333,0.42569,4.9604,0.46557,0.43948,0.53579,2.4621,0.9359,0.66131,1.251,1.105,1.3802,0.9843,0.88321,1.2399,0.72635,0.88869,1.1281,1.077,1.3046,1.075,1.0026,0.84442,1.2578,1.2211,1.1213,1.5363,1.5544,0.84003,1.407,0.48516,1.1972,0.71711,0.91813,0.83376,0.78364,1.1644,1.5123,0.99008,0.94328,0.85097,0.73158,0.57033,0.59533,1.7078,0.74231,3.1546,2.6585,0.57307,3.0562,1.2583,0.43737,0.23023,1.0734,0.11359,0.22481
2,1.2481,1.1654,1.082,3.2161,1.5333,0.42445,0.40082,4.5185,0.40749,0.41889,3.5381,0.50508,0.46363,0.53347,0.9758,0.75675,0.50315,0.90132,1.7649,1.1743,0.84704,0.8391,1.518,0.84386,0.82376,1.1413,1.1042,1.2446,1.043,1.0527,0.84702,1.0445,1.233,0.97126,1.3589,1.3409,0.84148,1.1965,0.47772,1.146,0.82147,0.87699,0.78089,0.8968,1.0878,1.4243,0.95582,0.91277,0.59897,0.73168,0.78159,0.49612,1.0921,0.54174,1.7195,4.4445,1.6155,9.1121,0.58017,0.61317,0.18599,2.0451,0.37407,0.31119
2,0.41493,0.75111,0.56664,2.7956,3.362,0.74598,0.23957,3.9788,1.013,0.32921,1.4949,0.51884,0.44097,0.72019,1.2103,1.3012,0.62676,0.79898,1.1142,1.3932,0.90894,1.217,1.3978,0.75604,0.79037,1.0842,1.0244,1.2857,0.9594,0.88552,0.79148,1.0897,1.2924,0.97009,1.348,1.2586,0.76864,1.1416,0.43437,1.0215,0.78302,0.68584,0.68616,0.77635,1.2071,1.4952,0.99321,1.0158,0.85497,0.70791,0.69267,0.67051,0.46032,1.782,0.46176,4.3273,3.0061,12.155,0.20731,0.25675,0.43045,3.3891,0.38694,0.23242
2,0.39844,0.33703,0.17391,1.9063,3.4481,0.71517,0.43788,2.0483,1.742,0.70409,0.61926,0.50847,0.45672,1.9686,0.71755,0.98344,0.43135,0.83388,1.2416,1.4225,0.98432,1.0674,1.3209,0.87412,0.86186,0.89436,1.0723,1.3614,0.88204,0.80177,0.79105,1.2387,1.0459,1.1521,1.2728,1.1276,0.8197,1.3085,0.50028,1.1944,0.73994,0.84446,0.69591,0.84682,0.97313,1.451,1.0707,0.88561,0.6347,0.77621,0.63733,0.59352,0.5217,1.1244,0.39508,3.9263,1.3699,8.8372,0.20331,0.22772,0.53592,4.6745,0.31827,0.1666
2,0.29635,0.17694,0.17675,1.1875,2.2437,0.39671,0.50956,2.2531,2.5235,0.99033,0.70399,0.32705,0.53465,3.6732,0.31638,0.61886,0.38039,0.98424,0.73141,1.1647,1.0539,1.1958,1.56,0.96103,0.78032,1.0963,1.0343,1.3105,0.91224,0.9329,0.82239,0.99604,1.1509,1.1109,1.4588,1.1821,0.87051,1.2859,0.44074,1.0707,0.83809,0.81907,0.71755,0.79841,1.1169,1.4845,0.99831,0.91584,0.75685,0.86432,0.65293,0.41335,1.6501,0.53929,1.0155,2.0301,0.29256,2.9743,0.41921,0.15802,0.44942,6.2292,0.081214,0.048988
2,0.11845,0.22666,0.26164,0.96734,1.9838,0.38208,0.70309,1.9856,2.0153,0.87888,0.85344,0.32608,0.31457,3.5201,0.50451,0.58353,0.48845,0.83821,0.79129,1.2329,1.3651,1.0756,1.4654,0.82115,0.88871,1.0596,1.0878,1.3124,1.107,0.98882,0.84133,1.1684,1.2117,1.038,1.4253,1.301,0.71378,1.268,0.48199,1.1559,0.85718,0.73272,0.69073,0.88894,0.95844,1.2457,0.89665,0.97435,0.67786,0.73431,0.64785,0.76204,1.4373,0.66447,2.1803,2.0278,0.27744,1.5294,0.55607,0.20111,0.2483,4.8749,0.081878,0.070746
2,0.1833,0.67543,0.59318,0.39234,1.3092,0.35199,0.34069,1.5302,1.2963,0.88701,1.7052,0.53522,0.42325,3.3585,0.42491,0.8906,0.35633,0.91747,0.79216,1.3064,1.1355,1.1861,1.2388,0.7957,0.91154,1.1425,1.0207,1.158,0.96884,0.9886,0.98885,1.1282,1.0984,1.0998,1.2071,1.4107,0.68123,1.3371,0.48572,1.0947,0.822,0.68804,0.73575,0.76304,0.97876,1.7188,0.91925,0.92628,0.63894,0.69297,0.60235,0.84658,1.9977,1.1096,1.9145,0.61075,0.31339,0.47358,0.7614,0.3152,0.17398,5.4317,0.059611,0.053373
2,0.23854,0.74269,0.43254,0.73517,0.48499,0.53991,0.33165,1.7075,0.8692,0.8174,1.2691,0.4886,0.43267,2.2634,0.4703,0.95525,0.57456,1.1562,0.79569,1.2141,1.0163,0.93198,1.6765,0.87705,0.75163,1.0061,1.1362,1.3523,0.98911,1.0465,0.91784,1.0692,1.1185,1.2188,1.1655,1.5491,0.81982,1.2077,0.42954,1.1756,0.801,0.75045,0.99881,0.82416,1.0242,1.529,0.96104,0.91125,0.7619,0.69516,0.66343,0.54644,1.2996,0.99061,1.0256,0.42959,0.26407,0.35934,1.6433,0.28313,0.19377,4.3907,0.077728,0.067834
2,0.28398,0.56319,1.1878,1.2617,0.45873,1.4256,0.49413,0.61876,1.1727,1.5671,0.6855,0.8872,1.2909,4.0571,1.2319,1.1232,0.89312,2.667,2.2209,1.5197,1.4281,1.2125,1.3628,0.81017,0.96633,1.2162,1.2049,1.4442,1.0607,0.97711,0.94328,1.0557,1.1605,0.98822,1.8402,1.6838,0.96703,1.148,0.63423,1.1475,0.99396,0.92603,0.83529,0.87581,1.2103,1.642,1.0326,0.82537,0.9344,0.757,0.83367,0.56094,0.98425,1.4252,5.1617,0.50175,0.44569,2.0488,1.668,0.57801,0.31869,3.1491,0.20512,0.2716
2,0.40289,0.40521,1.7417,0.90628,0.31386,0.97925,0.33554,0.6142,0.58029,1.3976,1.9464,1.2288,0.71727,3.0465,0.98195,1.1287,0.89869,2.5206,3.5075,1.3244,1.5627,1.3673,1.5424,0.80084,0.86015,1.3211,1.2541,1.1769,1.052,1.2274,0.89456,1.2586,1.2503,1.1231,1.4172,1.7557,0.85289,1.3451,0.43661,1.3982,0.97336,0.92872,0.90118,0.91822,1.0478,1.6518,1.0951,0.99296,0.90283,0.82948,1.2441,0.78557,0.81599,0.43008,4.0447,1.6271,0.72679,1.7135,1.3441,0.47837,0.29639,2.5529,0.18224,0.40297
2,0.63829,0.13414,0.83942,0.55813,0.32852,0.55713,0.26085,0.85053,0.40143,1.2154,0.57933,1.2177,0.33244,0.43828,0.35238,0.45711,0.31766,0.73093,0.87206,1.462,0.96283,0.84425,1.4706,0.88267,0.88715,1.114,1.1411,1.2898,0.85578,0.95892,0.97064,1.0675,1.3173,1.0016,1.4103,1.2568,0.90879,1.2596,0.42012,1.1306,0.73197,0.78072,0.71995,0.87004,0.99021,1.2992,0.98432,1.1211,0.75145,0.75038,0.72779,0.62649,0.5345,0.33043,0.86931,1.5409,0.82604,0.98734,1.7893,0.1705,0.11446,1.9758,0.15637,0.40058
2,0.58825,0.17902,1.0118,0.63477,0.49007,0.30786,0.96628,1.3561,0.41086,1.1541,1.4262,1.2646,0.4894,0.74686,0.48928,1.7234,0.51154,0.81642,0.68214,1.5098,0.85359,1.0951,1.2059,0.90339,0.79043,0.97011,1.0746,1.1261,1.0888,1.0284,0.9862,1.168,1.2691,1.1809,1.2835,1.237,0.97025,1.268,0.4628,1.3831,0.71326,0.71366,0.82222,0.93136,1.1175,1.5065,1.1435,0.89779,0.79117,0.83827,0.81049,0.63318,1.0001,0.4626,0.59657,1.4729,1.4924,0.89056,1.2337,0.23112,0.16638,1.242,0.18017,0.35672
2,0.2582,0.12214,1.2418,0.38603,1.2172,0.17251,1.5577,0.39155,0.33653,0.55713,0.76025,2.861,0.42025,2.4364,0.67367,3.3189,1.4563,0.71374,0.95111,1.1953,0.89752,0.97687,1.5435,0.81865,0.81301,1.2752,0.99328,1.2717,0.95591,1.0256,0.91049,1.2324,1.3298,0.93446,1.4677,1.4395,0.98035,1.3591,0.39339,1.0452,0.83446,1.087,0.76109,0.91945,1.2953,1.4666,0.94298,0.91645,0.80138,0.78978,0.67168,0.52054,1.7697,0.50465,0.43705,2.0264,0.95706,0.84788,1.7273,0.5176,0.3341,1.3541,0.8372,0.55017
2,0.2107,0.31928,1.3325,0.60887,0.97128,0.25317,3.0844,0.29557,0.21832,0.30737,0.73001,3.3468,0.39208,3.5843,0.57332,3.2585,1.545,0.63017,0.62261,1.3248,0.98826,0.97975,1.2842,0.76483,0.82591,1.0466,1.1663,1.1969,0.9473,1.0114,0.9125,1.1437,1.2652,0.98107,1.3535,1.6797,0.88441,1.2174,0.40604,1.1017,0.72336,0.83435,0.93615,0.99263,1.2719,1.279,1.2338,0.98837,0.82944,0.79493,0.739,0.61271,2.2694,0.57047,0.69991,1.3579,0.58086,0.41843,0.79904,0.53705,0.30312,0.94214,0.98031,0.64823
2,0.11895,0.51713,1.8063,0.32299,0.62967,0.14857,3.2275,0.3929,0.31079,0.34418,0.63963,3.2972,0.52897,2.1085,0.53889,2.7423,0.75465,0.87283,1.0129,1.3204,0.96083,1.0501,1.6084,0.87097,0.85765,1.3238,1.0608,1.2099,1.037,1.1476,0.79494,1.3263,1.2821,0.99447,1.3107,1.2283,0.89103,1.2695,0.4962,1.1292,0.80948,0.78812,0.72213,0.88985,1.2375,1.4377,1.0474,1.0869,1.1718,0.78909,1.1367,0.55876,1.4775,1.553,0.62355,1.101,0.32904,0.52976,0.44699,0.32672,0.61349,0.56103,0.90916,0.32217
2,0.087089,0.63598,1.0485,0.41214,0.92531,0.17049,3.735,0.31689,0.32837,0.70034,0.64749,3.9736,1.07,1.3775,0.41938,2.9379,0.92414,0.71949,0.87652,1.3014,1.0289,1.0539,1.582,0.71634,0.82386,1.1458,1.2035,1.2312,1.0675,1.2559,0.90045,1.4457,1.2968,1.1797,1.366,1.5144,0.9934,1.3037,0.54912,1.1637,0.85836,0.96125,0.76145,0.69988,1.4272,1.3429,1.0975,1.0452,1.0618,0.89875,1.0073,0.97711,2.5527,3.165,0.30395,0.50352,0.72731,0.31365,0.35221,0.22783,0.51622,0.24354,0.743,0.062832
2,0.11412,0.95689,0.68657,0.40396,0.62,0.19335,5.146,0.51952,0.34164,0.83542,0.54267,0.68685,1.4612,0.9643,0.62131,1.6654,0.49488,0.69666,0.90146,1.251,1.1222,1.0666,1.4202,0.69275,0.95683,1.2633,0.97181,1.0776,0.89266,0.84058,0.89014,1.339,1.2138,1.0557,1.3491,1.3286,0.9941,1.2145,0.37084,1.0959,0.64465,0.69239,0.85369,0.84444,1.3852,1.2138,1.171,0.8948,0.7394,0.82498,0.86194,0.95042,1.9815,3.4778,0.26355,0.48215,0.86008,0.5608,0.23865,0.6189,0.70947,0.36277,0.42425,0.10022
2,0.197,0.63905,0.25956,0.32579,0.34027,0.1906,3.3282,0.30652,1.1905,1.6036,0.85043,0.50437,0.82198,1.7192,0.56818,1.529,0.40707,0.78217,1.0329,1.3001,1.136,0.98673,1.4906,0.90309,0.89423,1.1048,1.0816,1.1898,1.1489,1.0701,0.80758,1.2526,1.4116,1.2225,1.3473,1.2212,0.91018,1.232,0.50512,1.2452,0.79434,0.81094,0.77461,0.84257,1.113,1.4762,1.0592,0.93834,0.75624,0.74598,0.57829,1.1279,0.98111,10.243,0.3152,0.51296,2.0713,0.71011,0.25818,1.0565,0.56486,0.49183,0.18665,0.14371
